Sec,NanoSec,0-ref Sec,w_left,w_right
1633452056,708429043,62.8003819,6.056935191,6.056935191
1633452056,809224708,62.90117741,6.056935191,6.056935191
1633452056,906427809,62.99838066,6.056935191,6.056935191
1633452057,5511421,63.09746432,6.056935191,6.056935191
1633452057,203050100,63.29500294,6.056935191,6.056935191
1633452057,302406553,63.39435935,6.056935191,6.056935191
1633452057,412281435,63.50423431,6.056935191,6.056935191
1633452057,511395916,63.60334873,6.056935191,6.056935191
1633452057,708877978,63.80083084,6.056935191,6.056935191
1633452058,6014983,64.09796786,6.056935191,6.056935191
1633452058,105156768,64.19710946,6.056935191,6.056935191
1633452058,413684303,64.50563717,6.056935191,6.056935191
1633452058,512812150,64.60476494,6.056935191,6.056935191
1633452058,908436132,65.00038886,5.330102968,6.056935191
1633452059,106461050,65.19841385,6.056935191,6.056935191
1633452059,304091206,65.39604402,6.056935191,6.056935191
1633452059,502172472,65.59412527,6.056935191,6.056935191
1633452059,612452840,65.70440555,6.056935191,6.056935191
1633452059,711181729,65.80313444,6.056935191,6.056935191
1633452059,810406129,65.90235901,6.056935191,6.056935191
1633452059,909431846,66.00138474,6.056935191,6.056935191
1633452060,8399231,66.10035205,6.056935191,6.056935191
1633452060,107164636,66.19911742,6.056935191,6.056935191
1633452060,206635081,66.2985878,6.056935191,6.056935191
1633452060,305324784,66.39727759,6.056935191,6.056935191
1633452060,415196751,66.50714946,6.056935191,6.056935191
1633452060,503953465,66.59590626,6.056935191,6.056935191
1633452060,602378513,66.69433141,6.056935191,6.056935191
1633452060,711888291,66.80384111,6.056935191,6.056935191
1633452060,811127157,66.90307999,6.056935191,6.056935191
1633452060,910276923,67.00222969,6.056935191,6.056935191
1633452061,9069487,67.10102224,6.056935191,6.056935191
1633452061,108858424,67.20081115,6.056935191,6.056935191
1633452061,207591294,67.2995441,6.056935191,6.056935191
1633452061,404946122,67.49689889,6.056935191,6.056935191
1633452061,504236936,67.59618974,6.056935191,6.056935191
1633452061,603371456,67.69532418,6.056935191,6.056935191
1633452061,812583612,67.90453649,6.056935191,6.056935191
1633452062,109713281,68.20166612,6.056935191,6.056935191
1633452062,208819128,68.30077195,5.572380376,6.056935191
1633452062,307157498,68.39911032,5.511811024,6.056935191
1633452062,406397651,68.49835038,5.511811024,6.056935191
1633452062,504881208,68.59683394,5.511811024,6.056935191
1633452062,604006336,68.69595909,6.056935191,6.056935191
1633452062,703644705,68.79559755,6.056935191,6.056935191
1633452062,813045772,68.90499854,6.056935191,6.056935191
1633452062,923486959,69.01543975,6.056935191,6.056935191
1633452063,10951707,69.10290456,6.056935191,6.056935191
1633452063,110507823,69.20246053,6.056935191,6.056935191
1633452063,209191552,69.30114436,6.056935191,6.056935191
1633452063,407703433,69.4996562,6.056935191,6.056935191
1633452063,704204952,69.79615784,6.056935191,6.056935191
1633452063,802944785,69.8948977,6.056935191,6.056935191
1633452063,901964543,69.99391723,6.056935191,6.056935191
1633452064,12292274,70.10424519,6.056935191,6.056935191
1633452064,210271600,70.3022244,6.056935191,6.056935191
1633452064,310000137,70.40195298,6.056935191,6.056935191
1633452064,507329135,70.59928203,6.056935191,6.056935191
1633452064,605969773,70.69792247,6.056935191,6.056935191
1633452065,211269682,71.30322242,3.573591763,6.056935191
1633452065,409871546,71.50182438,4.239854634,6.056935191
1633452065,508961088,71.600914,4.239854634,6.056935191
1633452065,706540430,71.79849315,4.966686856,6.056935191
1633452065,805145520,71.8970983,4.966686856,6.056935191
1633452065,904118575,71.99607134,4.966686856,6.056935191
1633452066,3697244,72.09564996,5.148394912,6.056935191
1633452066,103001108,72.19495392,5.693519079,6.056935191
1633452066,212227868,72.30418062,6.056935191,6.056935191
1633452066,311066686,72.40301943,6.056935191,6.056935191
1633452066,509407297,72.60136008,6.056935191,6.056935191
1633452066,608321721,72.70027447,6.056935191,6.056935191
1633452066,806362054,72.89831495,6.056935191,6.056935191
1633452066,905206031,72.99715877,6.056935191,6.056935191
1633452067,4106782,73.09605956,6.056935191,6.056935191
1633452067,103531734,73.19548464,6.056935191,6.056935191
1633452067,203012159,73.29496503,6.056935191,6.056935191
1633452067,312613319,73.40456605,6.056935191,6.056935191
1633452067,411730061,73.50368285,5.693519079,6.056935191
1633452067,510513803,73.60246658,5.572380376,6.056935191
1633452067,620250633,73.7122035,5.572380376,6.056935191
1633452067,906179454,73.99813223,5.572380376,6.056935191
1633452068,5148909,74.09710169,5.572380376,6.056935191
1633452068,203890876,74.2958436,5.572380376,6.056935191
1633452068,301985865,74.39393878,5.572380376,6.056935191
1633452068,412707916,74.50466061,5.572380376,6.056935191
1633452068,511476310,74.60342908,5.572380376,6.056935191
1633452068,610041104,74.70199394,5.572380376,6.056935191
1633452068,709678113,74.80163097,5.572380376,6.056935191
1633452068,808058458,74.9000113,5.39067232,6.056935191
1633452068,907806214,74.99975896,5.39067232,6.056935191
1633452069,6114816,75.09806752,5.39067232,6.056935191
1633452069,105241031,75.19719386,5.330102968,6.056935191
1633452069,205524300,75.29747701,5.330102968,6.056935191
1633452069,303423999,75.39537668,5.39067232,6.056935191
1633452069,402902321,75.49485517,5.39067232,6.056935191
1633452069,512645280,75.60459805,5.330102968,6.056935191
1633452069,611976786,75.70392966,4.966686856,6.056935191
1633452069,710326783,75.80227947,5.208964264,6.056935191
1633452069,809122000,75.90107489,4.603270745,6.056935191
1633452069,908152357,76.00010514,4.482132041,5.996365839
1633452070,7468227,76.09942102,4.239854634,6.056935191
1633452070,106326757,76.19827962,4.845548153,6.056935191
1633452070,304785945,76.39673877,4.300423985,6.056935191
1633452070,403656798,76.49560952,4.360993337,6.056935191
1633452070,711585965,76.8035388,4.784978801,6.056935191
1633452071,9118568,77.10107136,5.39067232,6.056935191
1633452071,109516013,77.20146871,5.693519079,6.056935191
1633452071,206745977,77.29869866,6.056935191,6.056935191
1633452071,404436257,77.49638915,6.056935191,6.056935191
1633452071,503827103,77.5957799,6.056935191,6.056935191
1633452071,602133758,77.69408655,6.056935191,5.693519079
1633452071,712135305,77.80408812,6.056935191,4.179285282
1633452071,811221116,77.90317392,6.056935191,4.179285282
1633452071,910477416,78.0024302,6.056935191,4.179285282
1633452072,207933679,78.29988647,6.056935191,6.056935191
1633452072,306160345,78.39811325,6.056935191,6.056935191
1633452072,405171708,78.49712443,6.056935191,6.056935191
1633452072,509300501,78.60125327,6.056935191,6.056935191
1633452072,603977144,78.69593,6.056935191,6.056935191
1633452072,702132925,78.79408574,6.056935191,6.056935191
1633452072,911860594,79.00381351,6.056935191,6.056935191
1633452073,109993853,79.20194674,6.056935191,6.056935191
1633452073,209074992,79.30102777,6.056935191,6.056935191
1633452073,307167406,79.39912009,5.39067232,6.056935191
1633452073,505759370,79.59771228,5.148394912,6.056935191
1633452073,802228597,79.89418149,6.056935191,6.056935191
1633452073,912211304,80.00416422,6.056935191,6.056935191
1633452074,110754927,80.20270777,6.056935191,6.056935191
1633452074,210019404,80.30197215,6.056935191,6.056935191
1633452074,315844173,80.40779686,5.996365839,6.056935191
1633452074,517697274,80.60965014,5.572380376,6.056935191
1633452074,605940477,80.69789338,5.572380376,6.056935191
1633452074,704196733,80.79614949,5.572380376,6.056935191
1633452074,902965277,80.99491811,6.056935191,6.056935191
1633452075,12573458,81.10452628,6.056935191,6.056935191
1633452075,111163953,81.20311666,6.056935191,6.056935191
1633452075,210865638,81.30281854,6.056935191,6.056935191
1633452075,311567532,81.40352035,6.056935191,6.056935191
1633452075,408485973,81.50043869,6.056935191,6.056935191
1633452075,507260849,81.5992136,6.056935191,6.056935191
1633452075,606652402,81.6986053,6.056935191,6.056935191
1633452075,804184712,81.89613748,6.056935191,6.056935191
1633452075,903038072,81.99499083,6.056935191,6.056935191
1633452076,2106993,82.09405971,6.056935191,6.056935191
1633452076,222022520,82.31397533,6.056935191,6.056935191
1633452076,310056021,82.40200877,6.056935191,6.056935191
1633452076,410167542,82.50212026,6.056935191,6.056935191
1633452076,607521707,82.69947457,6.056935191,6.056935191
1633452076,711489069,82.80344176,6.056935191,6.056935191
1633452076,805749799,82.89770269,6.056935191,6.056935191
1633452076,904422672,82.99637556,6.056935191,6.056935191
1633452077,3328040,83.09528089,6.056935191,6.056935191
1633452077,102930579,83.19488335,6.056935191,6.056935191
1633452077,212794661,83.30474734,6.056935191,6.056935191
1633452077,322895632,83.41484833,6.056935191,6.056935191
1633452077,410516766,83.50246954,6.056935191,6.056935191
1633452077,509482050,83.60143495,6.056935191,6.056935191
1633452077,608272441,83.70022535,6.056935191,6.056935191
1633452077,806701679,83.89865446,6.056935191,6.056935191
1633452077,905203362,83.99715614,6.056935191,6.056935191
1633452078,4047362,84.09600019,6.056935191,6.056935191
1633452078,103331781,84.19528461,6.056935191,6.056935191
1633452078,213943785,84.30589652,6.056935191,6.056935191
1633452078,312214886,84.40416765,6.056935191,6.056935191
1633452078,411272375,84.50322509,6.056935191,6.056935191
1633452078,510235101,84.60218787,6.056935191,6.056935191
1633452078,609491627,84.70144439,6.056935191,6.056935191
1633452078,708997686,84.80095053,6.056935191,6.056935191
1633452078,807885436,84.89983821,6.056935191,6.056935191
1633452078,906905687,84.99885845,6.056935191,6.056935191
1633452079,6029081,85.09798193,6.056935191,6.056935191
1633452079,104256165,85.19620895,6.056935191,6.056935191
1633452079,204021273,85.29597402,6.056935191,6.056935191
1633452079,302921946,85.39487481,6.056935191,6.056935191
1633452079,610842083,85.70279479,6.056935191,6.056935191
1633452079,720082890,85.8120358,6.056935191,6.056935191
1633452079,808965888,85.90091872,6.056935191,6.056935191
1633452080,6405755,86.09835863,6.056935191,6.056935191
1633452080,105447305,86.19740009,6.056935191,6.056935191
1633452080,204452565,86.29640532,6.056935191,6.056935191
1633452080,303960883,86.3959136,6.056935191,6.056935191
1633452080,402212878,86.49416566,6.056935191,6.056935191
1633452080,611969409,86.70392227,6.056935191,6.056935191
1633452080,710294992,86.80224776,6.056935191,6.056935191
1633452080,809809835,86.90176272,6.056935191,6.056935191
1633452080,909121640,87.00107455,6.056935191,6.056935191
1633452081,7455325,87.09940815,6.056935191,6.056935191
1633452081,106866677,87.1988194,6.056935191,6.056935191
1633452081,205388596,87.29734135,6.056935191,6.056935191
1633452081,403598401,87.49555111,6.056935191,6.056935191
1633452081,502314249,87.59426713,6.056935191,6.056935191
1633452081,613080185,87.70503306,6.056935191,6.056935191
1633452081,711765844,87.80371857,6.056935191,6.056935191
1633452081,810611689,87.90256453,6.056935191,6.056935191
1633452081,909476556,88.00142932,6.056935191,6.056935191
1633452082,8825826,88.10077858,6.056935191,6.056935191
1633452082,107926431,88.19987917,6.056935191,6.056935191
1633452082,217294242,88.30924702,6.056935191,6.056935191
1633452082,404180138,88.49613285,6.056935191,6.056935191
1633452082,514214688,88.60616755,6.056935191,6.056935191
1633452082,602222967,88.69417572,6.056935191,6.056935191
1633452082,712670219,88.80462313,6.056935191,6.056935191
1633452082,811286667,88.90323949,6.056935191,6.056935191
1633452082,910268158,89.00222087,6.056935191,6.056935191
1633452083,9598629,89.10155153,6.056935191,6.056935191
1633452083,108302572,89.20025539,6.056935191,6.056935191
1633452083,207636501,89.2995894,6.056935191,6.056935191
1633452083,306978398,89.39893126,6.056935191,6.056935191
1633452083,416842747,89.5087955,6.056935191,6.056935191
1633452083,504903691,89.59685659,6.056935191,6.056935191
1633452083,604143418,89.69609618,6.056935191,6.056935191
1633452083,702732719,89.7946856,6.056935191,6.056935191
1633452083,812237082,89.90418983,6.056935191,6.056935191
1633452083,911398277,90.00335097,6.056935191,6.056935191
1633452084,109462328,90.20141506,6.056935191,6.056935191
1633452084,208518773,90.30047154,6.056935191,6.056935191
1633452084,318855083,90.41080785,6.056935191,6.056935191
1633452084,505633116,90.59758592,6.056935191,6.056935191
1633452084,604399490,90.69635224,6.056935191,6.056935191
1633452084,703288880,90.79524159,6.056935191,6.056935191
1633452084,802218100,90.894171,4.966686856,6.056935191
1633452085,22959593,91.11491251,4.845548153,6.056935191
1633452085,210047057,91.30199981,5.027256208,6.056935191
1633452085,308747399,91.40070009,5.208964264,6.056935191
1633452085,407906037,91.49985886,5.208964264,6.056935191
1633452085,506641417,91.59859419,5.208964264,6.056935191
1633452085,605722771,91.69767547,4.845548153,6.056935191
1633452085,705116066,91.79706883,4.360993337,6.056935191
1633452085,803520883,91.89547372,4.239854634,6.056935191
1633452085,902700149,91.99465299,4.179285282,6.056935191
1633452086,12722793,92.10467553,4.179285282,6.056935191
1633452086,210203268,92.30215597,4.542701393,6.056935191
1633452086,309243843,92.40119672,4.542701393,6.056935191
1633452086,408869434,92.50082231,4.542701393,6.056935191
1633452086,511606011,92.60355878,4.300423985,6.056935191
1633452086,606235334,92.69818807,4.300423985,6.056935191
1633452086,705365120,92.79731798,4.300423985,6.056935191
1633452086,804958529,92.89691138,4.300423985,6.056935191
1633452086,907627720,92.99958062,4.300423985,6.056935191
1633452087,2593706,93.09454656,4.300423985,6.056935191
1633452087,310209373,93.40216208,5.027256208,6.056935191
1633452087,410755254,93.50270796,5.208964264,6.056935191
1633452087,508227377,93.60018015,6.056935191,6.056935191
1633452087,608312919,93.70026565,6.056935191,6.056935191
1633452087,805216537,93.89716935,5.814657783,6.056935191
1633452087,905158337,93.99711108,4.966686856,6.056935191
1633452088,224150658,94.31610346,4.482132041,5.996365839
1633452088,311495344,94.4034481,4.360993337,6.056935191
1633452088,608552530,94.70050526,3.391883707,6.056935191
1633452088,707309566,94.79926229,3.210175651,6.056935191
1633452088,806890973,94.89884377,3.876438522,6.056935191
1633452088,905430235,94.99738312,4.724409449,6.056935191
1633452089,5202418,95.09715533,4.724409449,6.056935191
1633452089,104022171,95.19597507,4.966686856,6.056935191
1633452089,203997667,95.29595041,5.027256208,6.056935191
1633452089,411866288,95.50381899,5.027256208,6.056935191
1633452089,510490200,95.60244298,5.027256208,6.056935191
1633452089,709461918,95.80141473,4.784978801,6.056935191
1633452089,807772838,95.89972568,4.784978801,6.056935191
1633452090,104232659,96.19618535,4.784978801,6.056935191
1633452090,205619895,96.29757261,4.784978801,6.056935191
1633452090,303150037,96.39510274,4.784978801,6.056935191
1633452090,412886340,96.50483918,4.603270745,6.056935191
1633452090,511717760,96.6036706,4.482132041,5.996365839
1633452090,610493558,96.70244646,4.482132041,5.996365839
1633452090,710215964,96.80216885,4.482132041,5.996365839
1633452090,808305523,96.9002583,4.482132041,5.996365839
1633452090,908180472,97.00013328,4.482132041,5.996365839
1633452091,6849863,97.09880257,4.482132041,5.996365839
1633452091,205211761,97.29716468,4.360993337,6.056935191
1633452091,303965004,97.39591789,4.360993337,6.056935191
1633452091,403998674,97.49595141,4.360993337,6.056935191
1633452091,512522694,97.6044755,4.360993337,6.056935191
1633452091,710458252,97.80241108,4.482132041,5.996365839
1633452091,809392594,97.90134549,4.482132041,5.996365839
1633452091,908461792,98.00041461,4.179285282,6.056935191
1633452092,7673325,98.09962606,4.724409449,6.056935191
1633452092,107004805,98.19895768,4.724409449,6.056935191
1633452092,206762653,98.29871535,4.724409449,6.056935191
1633452092,304755893,98.39670873,4.724409449,6.056935191
1633452092,403368047,98.4953208,4.724409449,6.056935191
1633452092,513875504,98.60582829,4.724409449,6.056935191
1633452092,612667549,98.70462036,4.724409449,6.056935191
1633452092,712065015,98.80401778,4.542701393,6.056935191
1633452092,810278150,98.90223098,5.148394912,6.056935191
1633452092,911582879,99.00353575,6.056935191,6.056935191
1633452093,9165943,99.1011188,6.056935191,6.056935191
1633452093,108265567,99.20021844,6.056935191,6.056935191
1633452093,207224914,99.29917765,6.056935191,6.056935191
1633452093,306705440,99.39865828,6.056935191,6.056935191
1633452093,613880077,99.70583296,6.056935191,6.056935191
1633452093,712662317,99.80461502,6.056935191,6.056935191
1633452093,811526128,99.90347886,5.39067232,6.056935191
1633452093,915595762,100.0075486,5.208964264,6.056935191
1633452094,10037895,100.1019907,4.482132041,5.996365839
1633452094,406010415,100.4979632,6.056935191,6.056935191
1633452094,504494759,100.5964475,6.056935191,6.056935191
1633452094,604139658,100.6960924,6.056935191,6.056935191
1633452094,813134143,100.905087,6.056935191,6.056935191
1633452094,911680508,101.0036333,6.056935191,6.056935191
1633452095,110195722,101.2021484,6.056935191,6.056935191
1633452095,307425723,101.3993785,4.845548153,6.056935191
1633452095,408559416,101.5005121,4.966686856,6.056935191
1633452095,505605245,101.597558,5.027256208,6.056935191
1633452095,604380927,101.6963336,5.027256208,6.056935191
1633452095,802373784,101.8943267,5.814657783,6.056935191
1633452095,924215668,102.0161684,6.056935191,6.056935191
1633452096,11618446,102.1035712,6.056935191,6.056935191
1633452096,110950982,102.2029037,6.056935191,6.056935191
1633452096,210168304,102.3021212,6.056935191,6.056935191
1633452096,309335020,102.4012878,6.056935191,6.056935191
1633452096,507167644,102.5991204,4.966686856,6.056935191
1633452096,608754790,102.7007077,4.845548153,6.056935191
1633452096,804184341,102.8961372,5.996365839,6.056935191
1633452096,903476763,102.9954295,5.996365839,6.056935191
1633452097,12824221,103.1047771,5.996365839,6.056935191
1633452097,112013836,103.2039666,5.996365839,6.056935191
1633452097,210627398,103.3025801,5.996365839,6.056935191
1633452097,309431661,103.4013844,5.996365839,6.056935191
1633452097,408603833,103.5005567,5.996365839,6.056935191
1633452097,507779182,103.5997319,5.996365839,6.056935191
1633452097,606422616,103.6983755,5.39067232,6.056935191
1633452097,706257371,103.7982101,5.330102968,6.056935191
1633452097,804997181,103.89695,5.330102968,6.056935191
1633452097,903497314,103.99545,5.208964264,6.056935191
1633452098,3725832,104.0956786,5.330102968,6.056935191
1633452098,114799598,104.2067523,5.330102968,6.056935191
1633452098,211658241,104.303611,5.814657783,6.056935191
1633452098,410255603,104.5022085,5.814657783,6.056935191
1633452098,607899496,104.6998522,5.572380376,6.056935191
1633452098,706688054,104.798641,5.572380376,6.056935191
1633452098,805725979,104.8976789,5.572380376,6.056935191
1633452099,4181451,105.0961342,5.39067232,6.056935191
1633452099,213332046,105.3052847,5.39067232,6.056935191
1633452099,312853596,105.4048064,5.39067232,6.056935191
1633452099,411527124,105.50348,5.511811024,6.056935191
1633452099,509364422,105.6013172,5.511811024,6.056935191
1633452099,620315719,105.7122686,5.511811024,6.056935191
1633452099,708232786,105.8001857,5.511811024,6.056935191
1633452099,905529046,105.9974818,5.511811024,6.056935191
1633452100,5155579,106.0971084,6.056935191,6.056935191
1633452100,302039536,106.3939924,6.056935191,6.056935191
1633452100,411376004,106.5033288,6.056935191,6.056935191
1633452100,510408080,106.602361,6.056935191,6.056935191
1633452100,610843657,106.7027965,6.056935191,6.056935191
1633452100,711850105,106.803803,6.056935191,6.056935191
1633452100,807383976,106.8993368,6.056935191,6.056935191
1633452100,906645543,106.9985983,6.056935191,6.056935191
1633452101,5404734,107.0973575,6.056935191,6.056935191
1633452101,214360337,107.306313,6.056935191,6.056935191
1633452101,303016912,107.3949697,6.056935191,6.056935191
1633452101,401833917,107.4937868,6.056935191,6.056935191
1633452101,512106387,107.6040592,6.056935191,6.056935191
1633452101,711665482,107.8036182,6.056935191,6.056935191
1633452101,809128158,107.9010808,6.056935191,6.056935191
1633452101,908235773,108.0001886,6.056935191,6.056935191
1633452102,7361814,108.0993147,6.056935191,6.056935191
1633452102,106160503,108.1981132,6.056935191,6.056935191
1633452102,303769731,108.3957226,6.056935191,6.056935191
1633452102,402610276,108.4945631,6.056935191,6.056935191
1633452102,513394376,108.6053472,6.056935191,6.056935191
1633452102,613406086,108.705359,6.056935191,6.056935191
1633452102,909205235,109.001158,6.056935191,6.056935191
1633452103,107305296,109.1992581,6.056935191,6.056935191
1633452103,206394063,109.2983468,6.056935191,6.056935191
1633452103,305282114,109.3972349,6.056935191,6.056935191
1633452103,503245779,109.5951986,6.056935191,6.056935191
1633452103,612743638,109.7046964,6.056935191,6.056935191
1633452103,715815076,109.8077679,6.056935191,6.056935191
1633452104,8705895,110.1006587,6.056935191,6.056935191
1633452104,107679123,110.1996319,6.056935191,6.056935191
1633452104,207294203,110.299247,6.056935191,6.056935191
1633452104,305965405,110.3979182,6.056935191,6.056935191
1633452104,415723699,110.5076766,6.056935191,6.056935191
1633452104,602607419,110.6945603,6.056935191,6.056935191
1633452104,701772200,110.793725,6.056935191,6.056935191
1633452104,811871591,110.9038243,6.056935191,6.056935191
1633452104,910704573,111.0026574,6.056935191,6.056935191
1633452105,10414134,111.1023669,6.056935191,6.056935191
1633452105,109245556,111.2011983,6.056935191,6.056935191
1633452105,208014369,111.2999671,6.056935191,6.056935191
1633452105,603743615,111.6956964,6.056935191,6.056935191
1633452105,703307546,111.7952604,6.056935191,6.056935191
1633452106,11174816,112.1031277,6.056935191,6.056935191
1633452106,109644856,112.2015977,6.056935191,6.056935191
1633452106,308267894,112.4002206,6.056935191,6.056935191
1633452106,506267464,112.5982203,6.056935191,6.056935191
1633452106,605390054,112.6973429,6.056935191,6.056935191
1633452106,704361591,112.7963145,6.056935191,6.056935191
1633452107,11498591,113.1034515,6.056935191,6.056935191
1633452107,210016414,113.3019693,6.056935191,6.056935191
1633452107,605829915,113.6977828,6.056935191,6.056935191
1633452107,903941281,113.9958942,6.056935191,6.056935191
1633452108,1877156,114.0938299,6.056935191,6.056935191
1633452108,211045565,114.3029983,6.056935191,6.056935191
1633452108,409185969,114.5011387,6.056935191,6.056935191
1633452108,903961922,114.9959147,6.056935191,6.056935191
1633452109,2835781,115.0947886,6.056935191,6.056935191
1633452109,522575538,115.6145284,6.056935191,6.056935191
1633452110,102832496,116.1947854,6.056935191,6.056935191
1633452110,201691087,116.293644,6.056935191,6.056935191
1633452110,609037034,116.7009897,6.056935191,6.056935191
1633452110,708768389,116.8007212,6.056935191,6.056935191
1633452110,806996681,116.8989494,6.056935191,6.056935191
1633452111,4682061,117.0966349,6.056935191,6.056935191
1633452111,611062660,117.7030156,6.056935191,6.056935191
1633452111,809082500,117.9010353,6.056935191,6.056935191
1633452112,6986821,118.0989397,6.056935191,6.056935191
1633452112,204828100,118.2967808,6.056935191,6.056935191
1633452112,402824544,118.4947774,6.056935191,6.056935191
1633452113,8254179,119.1002071,6.056935191,5.875227135
1633452113,305176958,119.3971298,6.056935191,5.027256208
1633452113,601639112,119.6935918,6.056935191,6.056935191
1633452113,712463493,119.8044162,6.056935191,6.056935191
1633452114,108379239,120.2003319,6.056935191,6.056935191
1633452114,206952900,120.2989056,6.056935191,6.056935191
1633452114,404756936,120.4967098,6.056935191,6.056935191
1633452114,602729607,120.6946824,6.056935191,6.056935191
1633452114,812327945,120.9042807,6.056935191,6.056935191
1633452115,208064346,121.3000171,6.056935191,6.056935191
1633452118,409208133,124.5011609,2.665051484,6.056935191
1633452119,212320121,125.3042729,6.056935191,6.056935191
1633452120,202637304,126.29459,6.056935191,6.056935191
1633452121,202748542,127.2947013,6.056935191,6.056935191
1633452122,710575755,128.8025286,5.693519079,6.056935191
1633452123,810120829,129.9020736,5.330102968,6.056935191
1633452124,403766752,130.4957197,4.966686856,6.056935191
1633452125,503724858,131.5956776,6.056935191,6.056935191
1633452129,112512714,135.2044656,6.056935191,6.056935191
1633452130,805804357,136.8977571,6.056935191,6.056935191
1633452134,612315520,140.7042682,5.027256208,6.056935191
1633452135,107026733,141.1989796,6.056935191,6.056935191
1633452136,108497904,142.2004507,5.875227135,6.056935191
1633452137,504925415,143.5968783,6.056935191,6.056935191
1633452138,308284952,144.4002378,6.056935191,6.056935191
1633452138,704163867,144.7961166,6.056935191,6.056935191
1633452139,903096584,145.9950495,4.239854634,4.239854634
1633452141,509028854,147.6009817,0,0
1633452145,6977325,151.0989301,0,0
1633452147,9086264,153.1010392,0,0
1633452147,108883261,153.2008359,0,0
1633452147,207123560,153.2990763,0,0
1633452147,306088432,153.3980412,0,0
